45	1	test	None	12	None	12	74.62963104248047	74.62963104248047	74.62963104248047	100.0	0.0
45	1	train	None	12	None	12	88.33332824707031	88.33332824707031	88.33332824707031	100.0	50.0
45	1	test	None	120	None	12	79.62963104248047	79.62963104248047	79.62963104248047	100.0	0.0
45	1	train	None	120	None	12	79.04631042480469	79.04631042480469	79.04631042480469	100.0	8.333333333333332
45	1	test	None	132	None	12	78.7037124633789	78.7037124633789	78.7037124633789	100.0	0.0
45	1	train	None	132	None	12	86.3973617553711	86.3973617553711	86.3973617553711	100.0	20.454545454545457
45	1	test	None	144	None	12	76.20370483398438	76.20370483398438	76.20370483398438	100.0	0.0
45	1	train	None	144	None	12	86.52011108398438	86.52011108398438	86.5201187133789	100.0	18.75
45	1	test	None	156	None	12	87.96296691894531	87.96296691894531	87.96296691894531	100.0	16.666666666666664
45	1	train	None	156	None	12	93.19804382324219	93.19804382324219	93.19804382324219	100.0	47.43589743589743
45	1	test	None	168	None	12	85.37036895751953	85.37036895751953	85.37036895751953	100.0	8.333333333333332
45	1	train	None	168	None	12	92.41402435302734	92.41402435302734	92.41402435302734	100.0	39.285714285714285
45	1	test	None	180	None	12	83.70370483398438	83.70370483398438	83.70370483398438	100.0	8.333333333333332
45	1	train	None	180	None	12	86.09259796142578	86.09259796142578	86.09259796142578	100.0	19.444444444444446
45	1	test	None	192	None	12	90.55555725097656	90.55555725097656	90.55555725097656	100.0	25.0
45	1	train	None	192	None	12	92.32637786865234	92.32637786865234	92.32637786865234	100.0	40.10416666666667
45	1	test	None	204	None	12	93.14813995361328	93.14813995361328	93.14813995361328	100.0	33.33333333333333
45	1	train	None	204	None	12	95.63722229003906	95.63722229003906	95.63722229003906	100.0	56.86274509803921
45	1	test	None	216	None	12	90.74073791503906	90.74073791503906	90.74073791503906	100.0	25.0
45	1	train	None	216	None	12	88.90434265136719	88.90434265136719	88.90434265136719	100.0	24.537037037037038
45	1	test	None	228	None	12	83.79630279541016	83.79630279541016	83.79630279541016	100.0	8.333333333333332
45	1	train	None	228	None	12	88.92295837402344	88.92295837402344	88.92295837402344	100.0	19.736842105263158
45	1	test	None	24	None	12	72.59259033203125	71.38888549804688	71.95906829833984	83.33333333333334	0.0
45	1	train	None	24	None	12	76.48148345947266	73.9351806640625	75.14132690429688	66.66666666666666	8.333333333333332
45	1	test	None	240	None	12	79.629638671875	79.629638671875	79.629638671875	100.0	0.0
45	1	train	None	240	None	12	88.6666259765625	88.6666259765625	88.6666259765625	100.0	21.666666666666668
45	1	test	None	252	None	12	93.98148345947266	93.98148345947266	93.98148345947266	100.0	50.0
45	1	train	None	252	None	12	96.17277526855469	96.17277526855469	96.17277526855469	100.0	63.888888888888886
45	1	test	None	264	None	12	89.07408142089844	89.07408142089844	89.07408142089844	100.0	16.666666666666664
45	1	train	None	264	None	12	91.3677749633789	91.3677749633789	91.3677749633789	100.0	33.33333333333333
45	1	test	None	276	None	12	95.74073791503906	95.74073791503906	95.74073791503906	100.0	50.0
45	1	train	None	276	None	12	96.69074249267578	96.69074249267578	96.69074249267578	100.0	67.7536231884058
45	1	test	None	288	None	12	86.48149108886719	86.48149108886719	86.48149108886719	100.0	0.0
45	1	train	None	288	None	12	90.20821380615234	90.08090209960938	90.1412124633789	98.61111111111111	25.0
45	1	test	None	300	None	12	80.46295928955078	80.46295928955078	80.46295928955078	100.0	0.0
45	1	train	None	300	None	12	89.80731964111328	89.80731964111328	89.80731964111328	100.0	26.0
45	1	test	None	312	None	12	91.2037124633789	91.2037124633789	91.2037124633789	100.0	50.0
45	1	train	None	312	None	12	96.69505310058594	96.69505310058594	96.69505310058594	100.0	57.692307692307686
45	1	test	None	324	None	12	88.8888931274414	88.8888931274414	88.8888931274414	100.0	8.333333333333332
45	1	train	None	324	None	12	91.41958618164062	91.41958618164062	91.41958618164062	100.0	31.790123456790127
45	1	test	None	336	None	12	91.4814682006836	91.4814682006836	91.4814682006836	100.0	25.0
45	1	train	None	336	None	12	93.92181396484375	93.92181396484375	93.92181396484375	100.0	41.964285714285715
45	1	test	None	348	None	12	94.8148193359375	94.8148193359375	94.8148193359375	100.0	50.0
45	1	train	None	348	None	12	95.71187591552734	95.71187591552734	95.71187591552734	100.0	50.57471264367817
45	1	test	None	36	None	12	75.5555648803711	75.5555648803711	75.5555648803711	100.0	0.0
45	1	train	None	36	None	12	76.41976165771484	76.41976165771484	76.41976165771484	100.0	8.333333333333332
45	1	test	None	360	None	12	98.33333587646484	98.33333587646484	98.33333587646484	100.0	83.33333333333334
45	1	train	None	360	None	12	99.44442749023438	99.44442749023438	99.44442749023438	100.0	94.44444444444444
45	1	test	None	372	None	12	93.98147583007812	93.98147583007812	93.98147583007812	100.0	50.0
45	1	train	None	372	None	12	94.39054107666016	94.39054107666016	94.39054107666016	100.0	43.54838709677419
45	1	test	None	384	None	12	95.74073791503906	95.74073791503906	95.74073791503906	100.0	58.333333333333336
45	1	train	None	384	None	12	96.36559295654297	96.36559295654297	96.36559295654297	100.0	61.458333333333336
45	1	test	None	396	None	12	90.64814758300781	90.64814758300781	90.64814758300781	100.0	33.33333333333333
45	1	train	None	396	None	12	92.97120666503906	92.97120666503906	92.97120666503906	100.0	44.696969696969695
45	1	test	None	408	None	12	99.07408142089844	99.07408142089844	99.07408142089844	100.0	91.66666666666666
45	1	train	None	408	None	12	99.70042419433594	99.70042419433594	99.70042419433594	100.0	97.05882352941177
45	1	test	None	420	None	12	91.29629516601562	91.29629516601562	91.29629516601562	100.0	41.66666666666667
45	1	train	None	420	None	12	93.18501281738281	93.18501281738281	93.18501281738281	100.0	47.14285714285714
45	1	test	None	432	None	12	95.64815521240234	95.64815521240234	95.64815521240234	100.0	58.333333333333336
45	1	train	None	432	None	12	97.72367095947266	97.72367095947266	97.72367095947266	100.0	78.00925925925925
45	1	test	None	444	None	12	91.5740737915039	91.5740737915039	91.5740737915039	100.0	33.33333333333333
45	1	train	None	444	None	12	92.37462615966797	92.37462615966797	92.37462615966797	100.0	34.68468468468468
45	1	test	None	456	None	12	100.0	100.0	100.0	100.0	100.0
45	1	train	None	456	None	12	100.0	100.0	100.0	100.0	100.0
45	1	test	None	468	None	12	99.16666412353516	99.16666412353516	99.16666412353516	100.0	91.66666666666666
45	1	train	None	468	None	12	99.0977783203125	99.0977783203125	99.0977783203125	100.0	88.88888888888889
45	1	test	None	48	None	12	76.29630279541016	76.29630279541016	76.29630279541016	100.0	0.0
45	1	train	None	48	None	12	79.37500762939453	79.37500762939453	79.37500762939453	100.0	4.166666666666666
45	1	test	None	480	None	12	91.5740737915039	91.5740737915039	91.5740737915039	100.0	16.666666666666664
45	1	train	None	480	None	12	93.99977111816406	93.99977111816406	93.99977111816406	100.0	40.833333333333336
