46	1	test	None	12	None	12	70.00000762939453	70.00000762939453	70.00000762939453	100.0	0.0
46	1	train	None	12	None	12	75.0	75.0	75.0	100.0	0.0
46	1	test	None	120	None	12	75.83333587646484	75.83333587646484	75.83333587646484	100.0	0.0
46	1	train	None	120	None	12	75.46293640136719	75.46293640136719	75.46293640136719	100.0	2.5
46	1	test	None	132	None	12	76.66666412353516	76.66666412353516	76.66667175292969	100.0	0.0
46	1	train	None	132	None	12	79.52861785888672	79.52861785888672	79.52861785888672	100.0	5.303030303030303
46	1	test	None	144	None	12	77.5	77.5	77.5	100.0	0.0
46	1	train	None	144	None	12	82.39971923828125	82.39971923828125	82.39971923828125	100.0	8.333333333333332
46	1	test	None	156	None	12	81.66666412353516	81.66666412353516	81.66666412353516	100.0	0.0
46	1	train	None	156	None	12	84.33055114746094	84.33055114746094	84.33055114746094	100.0	12.179487179487179
46	1	test	None	168	None	12	79.16667175292969	79.16667175292969	79.16667175292969	100.0	0.0
46	1	train	None	168	None	12	81.58071899414062	81.58071899414062	81.58071899414062	100.0	5.357142857142857
46	1	test	None	180	None	12	76.66667175292969	76.66667175292969	76.66667175292969	100.0	0.0
46	1	train	None	180	None	12	81.91976928710938	81.91976928710938	81.91976928710938	100.0	5.555555555555555
46	1	test	None	192	None	12	73.33333587646484	73.33333587646484	73.33333587646484	100.0	0.0
46	1	train	None	192	None	12	78.6400375366211	78.6400375366211	78.6400375366211	100.0	3.6458333333333335
46	1	test	None	204	None	12	85.0	85.0	85.0	100.0	8.333333333333332
46	1	train	None	204	None	12	92.79409790039062	92.79409790039062	92.79409790039062	100.0	42.15686274509804
46	1	test	None	216	None	12	87.5	87.5	87.50000762939453	100.0	16.666666666666664
46	1	train	None	216	None	12	91.59459686279297	91.59459686279297	91.59459686279297	100.0	26.851851851851855
46	1	test	None	228	None	12	78.33332824707031	78.33332824707031	78.33333587646484	100.0	0.0
46	1	train	None	228	None	12	82.99703979492188	82.99703979492188	82.99703979492188	100.0	7.456140350877193
46	1	test	None	24	None	12	76.66667175292969	76.66667175292969	76.66667175292969	100.0	0.0
46	1	train	None	24	None	12	74.30554962158203	74.30554962158203	74.30554962158203	100.0	4.166666666666666
46	1	test	None	240	None	12	83.33332824707031	83.33332824707031	83.33334350585938	100.0	0.0
46	1	train	None	240	None	12	86.30086517333984	86.30086517333984	86.30086517333984	100.0	10.833333333333334
46	1	test	None	252	None	12	75.0	75.0	75.0	100.0	0.0
46	1	train	None	252	None	12	81.12870788574219	81.12870788574219	81.12870788574219	100.0	8.333333333333332
46	1	test	None	264	None	12	88.33332824707031	88.33332824707031	88.33332824707031	100.0	8.333333333333332
46	1	train	None	264	None	12	92.98815155029297	92.98815155029297	92.98815155029297	100.0	41.28787878787879
46	1	test	None	276	None	12	89.16665649414062	89.16665649414062	89.16665649414062	100.0	16.666666666666664
46	1	train	None	276	None	12	92.15774536132812	92.15774536132812	92.15774536132812	100.0	38.04347826086957
46	1	test	None	288	None	12	92.49999237060547	92.49999237060547	92.49999237060547	100.0	25.0
46	1	train	None	288	None	12	94.62954711914062	94.62954711914062	94.62954711914062	100.0	49.30555555555556
46	1	test	None	300	None	12	90.83332824707031	90.83332824707031	90.83332824707031	100.0	16.666666666666664
46	1	train	None	300	None	12	92.23320770263672	92.23320770263672	92.23320770263672	100.0	31.0
46	1	test	None	312	None	12	88.33332824707031	88.33332824707031	88.33332824707031	100.0	16.666666666666664
46	1	train	None	312	None	12	92.478515625	92.478515625	92.478515625	100.0	37.5
46	1	test	None	324	None	12	93.33333587646484	93.33333587646484	93.33333587646484	100.0	41.66666666666667
46	1	train	None	324	None	12	94.73922729492188	94.73922729492188	94.73922729492188	100.0	49.382716049382715
46	1	test	None	336	None	12	95.0	95.0	95.0	100.0	58.333333333333336
46	1	train	None	336	None	12	98.0323486328125	98.0323486328125	98.0323486328125	100.0	75.29761904761905
46	1	test	None	348	None	12	83.33332824707031	83.33332824707031	83.33332824707031	100.0	0.0
46	1	train	None	348	None	12	85.29046630859375	85.29046630859375	85.29046630859375	100.0	11.206896551724139
46	1	test	None	36	None	12	75.83333587646484	75.83333587646484	75.83333587646484	100.0	0.0
46	1	train	None	36	None	12	75.64813995361328	75.64813995361328	75.64813995361328	100.0	2.7777777777777777
46	1	test	None	360	None	12	85.0	85.0	85.0	100.0	0.0
46	1	train	None	360	None	12	86.30540466308594	86.30540466308594	86.30540466308594	100.0	9.722222222222223
46	1	test	None	372	None	12	85.83332824707031	85.83332824707031	85.83333587646484	100.0	8.333333333333332
46	1	train	None	372	None	12	82.14747619628906	82.14747619628906	82.14747619628906	100.0	5.376344086021505
